,time,encoderX,encoderY,heading,accel_x,accel_y
0,0.0,0.0,0.0,0.0,-0.0,-0.3937007812001015
1,0.032044835999999854,0.0619068620552649,5.3290705182007506e-15,0.0,43.70078825319349,-9.448818748802438
2,0.06436704799999982,0.1779907310455747,0.0076093788085663,6.280963084903554,109.05511807907531,1.5748031248004062
3,0.09789850899999974,0.3328085834688649,0.0225701156880926,6.278740862627522,33.464568088655824,4.330708666533604
4,0.13436501300000003,0.5340807430908259,0.037040654657842,6.277629751489506,40.94488065815067,6.692913500399187
5,0.1726235169999999,0.8438682205530887,0.0817504584336088,6.277629751489506,43.70078825319349,16.929134251596746
6,0.20739310399999988,1.2001097502240912,0.1260044108585988,6.27651864035149,39.76377941453767,-5.511811083466395
7,0.24990906599999985,1.564343168615619,0.1928187391638585,6.274296418075458,24.015748753193492,3.937007958665989
8,0.29053386199999975,2.083793077928429,0.2882277270698684,6.272074195799426,40.94488065815067,24.803149582268837
9,0.328979908,2.611286080192812,0.3901253478157914,6.269851973523394,22.83464516294092,7.874015917331978
10,0.3661143280000001,3.146578397797931,0.4832986033988851,6.26874086285104,9.448818748802438,4.330708666533604
11,0.40596416599999996,3.721241699889229,0.6139841113404809,6.267629751247362,36.614173751596745,15.3543302468065
12,0.4421617529999997,4.373592500455492,0.7586214953418426,6.267629751247362,57.08661642731165,-16.535432663739293
13,0.480482673,5.018326249094129,0.91111667047556,6.267629751247362,37.007874166134414,21.259843504790243
14,0.5323179699999998,5.764248325634426,1.1007341484285138,6.267629751247362,56.29921090495717,23.228345577478585
15,0.5698575149999998,6.883089266611661,1.3935193955860432,6.26874086285104,60.62992015815067,9.84251975
16,0.6067247689999999,7.792205566659992,1.6352761523064323,6.267629751247362,12.204724583865582,24.409449167731164
17,0.6403653139999999,8.732503955965331,1.89204359861234,6.26874086285104,35.82677292252141,16.535432663739293
18,0.6743307759999997,9.633636530225436,2.126679617188842,6.26874086285104,-24.409449167731164,-13.385827000798374
19,0.7100007379999997,10.580933666152315,2.361697650533446,6.270963085127072,44.8818894968065,-11.811024169327911
20,0.7532414919999999,11.7062594366739,2.634906963126798,6.272074195799426,84.25197319008565,-14.566929417731163
21,0.7849707449999999,12.893347719070098,2.924188872177717,6.273185307403104,58.66141808546233,0.0
22,0.8187445819999999,13.893559798065832,3.155750887726816,6.27651864035149,62.20472650958049,12.204724583865582
23,0.8563894190000001,15.001632325388089,3.4204415112434647,6.278740862627522,25.98425317252141,-13.77952741533604
24,0.8887947559999998,16.295222254345955,3.748162740866429,6.279851973765538,1.9685039793329944,30.31496007907533
25,0.9244154259999999,17.448939525594685,4.06287230656734,6.28207419604157,-17.322834666134415,61.417320987226006
26,0.9618243049999999,18.7803145578234,4.401880951813084,6.28207419604157,76.37795551277398,-3.543307250798374
27,0.998620684,20.243284581583183,4.779435193006224,6.28207419604157,28.346458006386992,-10.629921752395122
28,1.0452500209999998,21.706638513136024,5.139886927720917,6.279851973765538,55.9055104904195,-14.173229003193496
29,1.0786598579999995,23.55804774733069,5.5727490456858,6.277629751489506,-51.96850634504282,-46.0629907404195
30,1.1101729859999998,24.78994016086712,5.868389241623197,6.278740862627522,-57.87401725638699,-59.84251932907533
31,1.140121031,25.967316525357877,6.094655933280094,6.277629751489506,-80.70866007268833,-7.874015917331978
32,1.1737259930000001,27.067436089058923,6.320698410225601,6.277629751489506,-33.464568088655824,-16.535432663739293
33,1.2082024539999998,28.27601598561245,6.545467607814912,6.27651864035149,-1.1811023436003047,-54.33070883226883
34,1.241805958,29.407545126348907,6.801033978872013,6.27651864035149,-37.40157458067208,64.17322858226883
35,1.2725738779999998,30.23764299988421,7.175607580140096,6.278740862627522,-87.40157650638699,0.0
36,1.3043349220000002,30.864481729925327,7.632122899765112,0.0042966050095856,-131.88976089537667,113.77953244008565
37,1.3408635509999995,31.643965179208077,7.908920326958034,0.0109632648527622,-35.43307016134417,-61.02362057268834
38,1.373796804,32.561083209412125,8.177424318090011,0.0176299251616001,6.692913500399187,-20.472440329075337
39,1.4067265579999995,33.31541857888459,8.393216808255284,0.0209630168974399,1.5748031248004062,-26.771654001596747
40,1.4393395610000002,34.04656271081563,8.586975819931363,0.0220740474760532,-53.93700841773117,-4.330708666533604
41,1.474490356,34.7555853349059,8.726473256741352,0.0220740474760532,-37.40157458067208,-13.385827000798374
42,1.5097277759999996,35.48845895138062,8.842459487720753,0.0198519863188266,-40.55118024361301,-40.157479829075335
43,1.553589781,36.16735150111023,8.963161521504414,0.0165184177458286,-43.30708783865583,-24.015748753193492
44,1.5834687009999997,36.970672479695466,9.067963711566788,0.0131853260099887,-42.91338742411816,25.98425317252141
45,1.6193757869999996,37.441343781526086,9.189468411658316,0.0098517574369907,-62.59842692411816,11.417322581470458
46,1.6510601240000002,37.75608494270047,9.46324861709893,0.0087407268583774,-134.64567318369865,43.30708783865583
47,1.6866787530000003,38.02576873045633,9.65831887139943,0.0031850973609834,-85.03937401916097,0.0
48,1.7201063809999995,38.44377243383398,9.734974598073846,6.27651864035149,87.40157650638699,-93.70079252554795
49,1.755680093,38.76183446040987,9.81709621194601,6.270963085127072,-32.28346449840325,-12.59842499840325
50,1.7837649709999996,39.079398801978726,9.835902614241848,6.267629751247362,-1.9685039793329944,-34.64566933226883
51,1.8151786409999997,39.33486160821738,9.83910014913756,6.263185307626621,-1.1811023436003047,-20.866140743613
52,1.8489364350000002,39.54423028266701,9.858015831090302,6.262074196954266,-9.448818748802438,9.448818748802438
53,1.8797171889999995,39.66863824659721,9.886486956434895,6.264296418298976,-132.67716172445202,15.748031834663957
54,1.9105370249999996,39.73126258151452,9.947666843223749,6.278740862627522,-75.19684957588183,8.267716331869646
55,1.945596529,39.808661780923366,9.93227046846742,0.0065186661668121,-25.98425317252141,-2.362204687200609
56,1.9762364069999996,39.801391189389285,9.8934882666135,0.0176299251616001,-55.9055104904195,-74.01574833226883
57,2.008722827,39.73083128731286,9.946459795929806,0.0165184177458286,-95.66929459823632,55.9055104904195
58,2.04174008,39.70749975111583,9.953839564221068,0.014296356588602,-10.629921752395122,-23.622048338655823
59,2.0865946259999997,39.66943450638775,9.899229060438016,0.0087407268583774,140.94487981630132,-29.52755925
60,2.116114212,39.7777458072286,9.914878158941685,6.277629751489506,144.48819293369866,55.51181007588183
61,2.151234966,39.88608038605396,9.914155917698787,6.275407529213474,18.89763749760488,-6.692913500399187
62,2.185187594,40.01027671813184,9.959552680639032,6.274296418075458,18.110236668529534,9.448818748802438
63,2.221168181,40.06489473776942,10.013267902345362,6.275407529213474,-103.54331227554798,9.055118334264767
64,2.2570271429999997,40.02612419480511,9.990184874342289,0.0009630362037569284,-126.37795509184932,-39.76377941453767
65,2.279840146,39.99517080105878,9.990137869983869,0.0020740667823702,-29.13385883546233,7.480314916134416
66,2.30306819,39.99517080105878,9.990137869983869,0.0020740667823702,-1.9685039793329944,17.716535080672084
67,2.335583193,39.95649514535473,9.982319279574872,0.0020740667823702,64.96062941134417,16.141732249201624
68,2.3685161539999995,39.88689822491857,9.958959807503486,0.0020740667823702,36.22047333705908,-1.5748031248004062
69,2.401299491,39.72445432808683,9.935317494620572,0.0031850973609834,-88.97637816453766,-13.77952741533604
70,2.431765536,39.593110861186105,9.910953587307109,0.014296356588602,10.236220164537668,11.02362216693279
71,2.4607245389999997,39.43868221979388,9.892407783151688,0.0254076160490512,8.267716331869646,13.385827000798374
72,2.4909811669999997,39.25361645465321,9.87046935185542,0.0442965663969516,7.874015917331978,-3.937007958665989
73,2.522502462,39.01721436393255,9.802706806663274,0.0698521807789802,-60.62992015815067,-31.496063669327917
74,2.552096715,38.75177399012567,9.726371005788092,0.0954073145985603,-31.102363254790244,-13.77952741533604
75,2.5953266769999996,38.472985050622256,9.641606400330504,0.1209629252552986,-7.086614501596748,-5.511811083466395
76,2.625266555,38.00846255182481,9.498880021314276,0.1554077267646789,-25.98425317252141,-10.236220164537668
77,2.6581688919999995,37.64397494428042,9.381197720105169,0.1854074597358703,-21.259843504790243,-24.409449167731164
78,2.691632687,37.17406664610075,9.322278136618314,0.2276299595832824,18.110236668529534,81.10236048722601
79,2.7289934409999996,36.68239600735569,9.24699807085499,0.2631853222846985,-23.228345577478585,41.732281487226
80,2.7595519439999996,36.06779478206673,9.169367160265285,0.314296543598175,-35.0393697468065,20.866140743613
81,2.790953072,35.55023612544472,9.079096000795902,0.3565185666084289,-0.0,23.622048338655823
82,2.8228861999999997,34.94515988787771,8.946200752772253,0.4020741581916809,-38.97637858546233,-16.929134251596746
